Index;R-number;Text;NP_Givenness;Structural_Priming;Imperative_conditional;le;NP_Definiteness;Numeric_Classifier;NP_Concreteness;NP_Length;Response;V-P;Filename;Genre;Register;Time;Time_num;
1046;0,397083301;...这个管理部门分析认证最后得出结论，大家能猜得到结论吗，我既然[[[打出照片来]]]，你肯定猜也猜到了，第一个结论池谷熏和这位小伙子，这位小伙子叫...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;2000s\2004\电视电影\百科\百家讲坛\2004_5_4 崔振华 《太阳系中的怪异成员——彗星》.txt;TV/Movie;Spoken;2000-2020;5;
490;0,214540144;...有着凹凸不平的小颗粒，像是一层磨砂玻璃。一到晚上，这条路就反[[[射出亮光来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;2010s\2014\报刊\人民日报\rmrb_2014_11.txt;Newspaper;Written;2000-2020;5;
128;0,450191451;...热，只是陈蒿也没理会，催着陈毓上了汽车。陈毓仍向原地方坐了，[[[留出位子来]]]给陈蒿坐，谁知陈蒿上车的时候，周撰暗地在后面拉了一把，教她坐到...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1920s\1922\文学\小说笔记\1922_10_1 向恺然 留东外史续集.txt;Fiction;Written;1920-1940;1;
207;0,763851781;...敦金融城贸易中心地位等，被法德一口回绝。英首相参加峰会之前就[[[放出风来]]]，不会同意修改条约。如今，英国真的成了欧盟中孤芳自赏的局外人了...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;2010s\2011\报刊\人民日报\rmrb_2011_12.txt;Newspaper;Written;2000-2020;5;
623;0,189568192;...并加以运用，关键还在学生。名师手中教出不成材的学生，不第秀才[[[教出状元来]]]，不是什么奇怪的事情。所谓“运用之妙，存乎一心”，就是因为它是...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1962\报刊\人民日报\rmrb_1962_08.txt;Newspaper;Written;1960-1980;3;
145;0,427041798;...于政府性基金等资金的存在，才使公共财政有可能与建设“脱钩”，[[[腾出手来]]]支持民生。可以说，政府性基金为公共财政转向提供了有力支撑。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2010s\2011\报刊\人民日报\rmrb_2011_03.txt;Newspaper;Written;2000-2020;5;
144;0,778519485;...时两个女孩子走进来了，其中一个戴着一顶有两种颜色的帽子。她们[[[倒出酒来]]]，行了曲膝礼。司法官的背上冷了半截。“这是怎么一回事儿？”他说...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2000s\2000\翻译作品\文学\2000 洪涛 安徒生童话故事集.txt;Fiction_t;Written;2000-2020;5;
1968;0,840041291;...凹，架着一副金丝边眼镜，说起话来，犹带吴音，未开口自己先笑，[[[说出话来]]]，听者大乐，风趣而不庸俗，有雅谑与机智之妙才……看来，袁望诸此...;Given;Yes;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1997\报刊\作家文摘\1997C.TXT;Newspaper;Written;1980-2000;4;
1087;0,451520779;...大的系统工程，需要动员全社会共同参与，依靠政策和技术进步才能[[[抓出实效来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1994\报刊\报刊精选\1994年《报刊精选》11.txt;Newspaper;Written;1980-2000;4;
1563;0,573573512;...，去写散文诗吗？那其实是一种更难的艺术，它要求在散文的形式中[[[写出诗意来]]]，真是谈何容易呢？而至于如何将生活中新的形象和新的情调融铸在词...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1987\报刊\读书\vol-100.txt;Newspaper;Written;1980-2000;4;
216;0,502119222;...是自己主人呼它，两只鹰扑着双翅，必必地飞到外面，歹门忙在怀里[[[掏出肉来]]]，向空中掷去。那鹞鹰这个东西，是最贪嘴的，一见了肉，就拼命地来...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1920s\1927\文学\小说笔记\1927 许啸天 明代宫闱史.txt;Fiction;Written;1920-1940;1;
1622;0,938187741;...如换用节能灯，都知道它好，但是，它却比常用白炽灯贵，要老百姓[[[拿出钱来]]]换这些灯泡还是会有难度。这也是节能灯难以推广的原因之一。这就需...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;2000s\2008\报刊\人民日报\rmrb_2008_07.txt;Newspaper;Written;2000-2020;5;
1496;0,315095684;...名相声演员李文华动了全喉切除手术，现在通过食管发音训练，也能[[[说出话来]]]了。;New;No;No;Present;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1980s\1987\报刊\人民日报\rmrb_1987_04.txt;Newspaper;Written;1980-2000;4;
226;0,267721542;...「我全真门中那有这般蛮打的笨功夫？」但後来见他情急拚命，只怕[[[闯出祸来]]]，纷纷叫道：「算啦，算啦。师兄弟切磋武艺，不必认真。」;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1980s\1980\文学\香港作家\1980 金庸 神雕侠侣.txt;Fiction;Written;1980-2000;4;
2641;0,329291504;...了使“三秋”工作不致过分紧张，还可以在赶完了“三秋”工作以后[[[腾出手来]]]大力兴修水利，发展林业、牧业、副业、渔业生产。今年，不少公社在...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1959\报刊\人民日报\rmrb_1959_09.txt;Newspaper;Written;1940-1960;2;
2263;0,88738165;...被平射炮弹掀翻在河里。那些落水的日本海军陆战队士兵，刚从水里[[[冒出头来]]]，眨眼间便被岸边扔过来的石块砸成肉泥，喂了河里的鱼虾。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1999\史传\1999 程广_叶思 宋氏家族全传.txt;Biography;Written;1980-2000;4;
1005;0,723660388;...面放着两张床，床之间有个衣柜，上午阿娥就是从衣柜底下的抽屉里[[[找出布来]]]缠伤口的。现在她又打开柜子，掏出钥匙开开了边上一个上了锁的抽屉...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;2000s\2004\文学\大陆作家\2004 残雪 残雪自选集.txt;Fiction;Written;2000-2020;5;
1298;0,432258507;...背疼，也出不了多少活，真叫人心里毛焦火辣的。我就想，要是能够[[[造出机器来]]]干活多好啊！但是，有的人看到我们是普通木工，认不到几个字，也要...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1960s\1966\报刊\人民日报\rmrb_1966_02.txt;Newspaper;Written;1960-1980;3;
1264;0,09314899;伯明翰市长吉布逊在庆祝展览会开幕的宴会上致词说，英国需要[[[输出商品来]]]生活，它应当利用任何一个机会把自己商品拿给全世界可能买我们东西...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1956\报刊\人民日报\rmrb_1956_04.txt;Newspaper;Written;1940-1960;2;
293;0,983549882;...群众语言，组成我所使用的文学语言。但是不好，因为它比较陈旧，[[[写出文章来]]]使人有暗淡的感觉。后来我又回转头来，以群众语言为基础，吸收古典...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1960\报刊\人民日报\rmrb_1960_12.txt;Newspaper;Written;1960-1980;3;
527;0,456406625;...导下，终于克服了重重困难，把两台被破坏了的发电机合并在一起，[[[发出电来]]]支援前线，巩固后方。一九五○年，调我到石景山发电厂当厂长。三年...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1952\报刊\人民日报\rmrb_1952_12.txt;Newspaper;Written;1940-1960;2;
510;0,438642238;...和两手不象现在这样常常发抖就好了。）可是，不，她怎么能一眼就[[[看出破绽来]]]呢？他这个计划，甚至连他自己也还没有信心能不能得到实现呢。他只...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2010s\2014\翻译作品\文学\2014 潘庆龄 美国悲剧.txt;Fiction_t;Written;2000-2020;5;
941;0,835043952;...超过二千公里，宽度约为五十至一百公里。从墨西哥湾内海底，也已[[[采出油来]]]的有土斯班和夸萨夸尔戈斯等地区。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1960s\1964\报刊\人民日报\rmrb_1964_02.txt;Newspaper;Written;1960-1980;3;
206;0,630357915;...到了巡捕追赶示威的人们，——吓，车子里的一叠传单就闯了祸！我[[[拿出名片来]]]，巡捕还是不肯放。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1930s\1932\文学\1932 茅盾 子夜.txt;Fiction;Written;1920-1940;1;
2494;0,668992339;...开动起来，如果没有锅炉供应足够的蒸汽，土汽轮机不能转动，怎能[[[发出电来]]]？他就向一块工作的描图员胡树堂说：“老胡，咱们都是锅炉工人出身...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1959\报刊\人民日报\rmrb_1959_03.txt;Newspaper;Written;1940-1960;2;
152;0,065801762;...的人非常狞恶。如果不是这样，人便不会在创造神[礻氏]的同时创[[[造出鬼怪来]]]。这种愤恨压倒了我对马缨花的留恋，还鼓起了我一种抵抗压力的激情...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1980\文学\大陆作家\1980 张贤亮 邢老汉和狗的故事.txt;Fiction;Written;1980-2000;4;
517;0,758421255;“别这样……”金秀[[[抽出手来]]]，有点儿气恼的样子，“不行！这不像话……我跟全义离婚的事儿还瞒...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1992\文学\大陆作家\1992 陈建功_赵大年 皇城根.txt;Fiction;Written;1980-2000;4;
2495;0,352148834;...千二百匹马力柴油机上，已经安全运转了两千多个小时，昼夜不停地[[[发出电来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1959\报刊\人民日报\rmrb_1959_03.txt;Newspaper;Written;1940-1960;2;
1790;0,5059569;...及时到位，决不能有半点含糊；宁可少上项目、压缩其他开支，也要[[[挤出钱来]]]把这件大事办好;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;2000s\2009\报刊\人民日报\rmrb_2009_12.txt;Newspaper;Written;2000-2020;5;
1982;0,484378464;我使劲从他手里[[[抽出手来]]]，含着泪退了出去。因为第二天我要赶到合肥参加我的作品讨论;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1997\报刊\作家文摘\1997D.TXT;Newspaper;Written;1980-2000;4;
1732;0,05188013;...带头讲党性、重品行、作表率，为广大干部作出样子来，为普通党员[[[作出样子来]]]，为人民群众作出样子来。;Given;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2000s\2009\报刊\人民日报\rmrb_2009_03.txt;Newspaper;Written;2000-2020;5;
2115;0,325694015;...；向上汇报有“老账本”，对下讲话有“老经验”，便会不知不觉地[[[生出惰性来]]]。惰性既出，艰苦奋斗、关心群众的优良传统必丢，哪里还谈得上调查...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1998\报刊\人民日报\rmrb_1998_09.txt;Newspaper;Written;1980-2000;4;
2282;0,682679859;　　说这些有什么用？找咱们的民兵队长，找村长，找区长，[[[拿出章程来]]]，到底怎么办。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1958\文学\大陆作家\1958 刘流 烈火金刚.txt;Fiction;Written;1940-1960;2;
241;0,055253941;...的态度，美财长奥尼尔甚至表示，这是阿根廷人自作自受。同时美国[[[放出风来]]]，认为阿根廷金融形势的传染性不会很大。美国人撒手不管，加剧了国...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;2000s\2001\报刊\人民日报\rmrb_2001_08.txt;Newspaper;Written;2000-2020;5;
1875;0,256664914;...石头时畏缩不前，青年突击队员还是坚持下去，说“把地球打透也要[[[打出水来]]]”，结果真是把“不可能”变成可能，把可能变成了现实。报纸上登载...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1950s\1958\报刊\人民日报\rmrb_1958_02.txt;Newspaper;Written;1940-1960;2;
105;0,232184723;...人阶级敢想敢说敢干的共产主义风格，就会在技术革新和技术革命中[[[作出成绩来]]]。如在铸工机械化和自动线的现场会议上，当场就有十四个铸工厂的私...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1960\报刊\人民日报\rmrb_1960_04.txt;Newspaper;Written;1960-1980;3;
985;0,201897991;这些年来，仍时有人撰文对大家已基本确认的许多问题从反面[[[提出问题来]]]，这一方面说明有些人对红学界过去曾经讨论过的问题不十分熟悉，另...;Given;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1994\报刊\报刊精选\1994年《报刊精选》07.txt;Newspaper;Written;1980-2000;4;
589;0,119638882;"...说：""他们的血脉往往会在废墟中消失，等待明年春天又从别的地方[[[冒出新芽来]]]，人类的成就会超越我们的，金雳。";New;No;Yes;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2000s\2002\翻译作品\文学\2002 朱学恒 魔戒-3_魔戒三部曲_王者再临.txt;Fiction_t;Written;2000-2020;5;
2121;0,423826395;...，包括采铁矿和煤矿。现在已经不只是集中力量搞几座“试验炉”，[[[做出样子来]]]的时候了。只搞几座“试验炉”，矿石和焦煤的问题都好解决。现在是...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1958\报刊\人民日报\rmrb_1958_09.txt;Newspaper;Written;1940-1960;2;
686;0,267020706;要是这么逼着她，[[[逼出事儿来]]]，那可怎么好！”;New;No;Yes;Absent;Indefinite;Absent;Non-concrete;1.5;V-chu-N-lai;Y;1960s\1962\文学\大陆作家\1962 欧阳山 苦斗.txt;Fiction;Written;1960-1980;3;
1674;0,774009046;...套摔跤服。李任命戴担任摔跤队的队长兼教练。李对戴说，好好摔，[[[摔出名堂来]]]，摔到运动会上去；但是，要是你的队员敢到社会上去打架斗殴，我就...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1980s\1988\报刊\人民日报\rmrb_1988_09.txt;Newspaper;Written;1980-2000;4;
183;0,801130485;...为魔鬼华贵专车开道的侍从。它可以穿上深黄的闪光衣服，从嗓子里[[[喷出火焰来]]]。这是普通害人鬼垂涎渴求的。不过一个贪心的害人鬼想扮演这个角色...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2000s\2000\翻译作品\文学\2000 洪涛 安徒生童话故事集.txt;Fiction_t;Written;2000-2020;5;
1331;0,421796254;...。那些原先躲在偏僻的尘封的修道院中的神父们，起先是小心翼翼地[[[探出头来]]]张望，随后便披上崭新的长袍，来到了大城市的教堂中，庄重而自信地...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1995\报刊\作家文摘\1995年07——12月《作家文摘》.TXT;Newspaper;Written;1980-2000;4;
443;0,463582987;...友认为，家长完全可以不去管她，等她耽搁了几堂课之后，自己就会[[[想出办法来]]]，比如买个闹钟什么的。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2000s\2002\报刊\人民日报\rmrb_2002_06.txt;Newspaper;Written;2000-2020;5;
1154;0,147647101;...三个人急得满头大汗，把扩大器全部拆开，找了一个钟头，还是没有[[[找出毛病来]]]。正在这时，这个单位的电工来了，他一检查，原来什么毛病也没有，...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1960s\1965\报刊\人民日报\rmrb_1965_07.txt;Newspaper;Written;1960-1980;3;
174;0,91883592;...来愈紧张和激烈了。她很清楚，如果邀请瑞德留下来吃晚饭，那准会[[[惹出事来]]]。无论何时何地，只要他在场，就往往出麻烦。至于他是怎样引起麻烦...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1990\翻译作品\文学\1990 戴侃_李野光_庄绎传 飘.txt;Fiction_t;Written;1980-2000;4;
1304;0,27108039;...朵能卖给化妆品公司，价格还很好。这样洁白、晶莹的纯天然花朵，[[[做出化妆品来]]]一定清爽无比。“梨花飞片迷人眼，沐浴自然魂魄销。”这一刻，我们...;Given;No;No;Absent;Indefinite;Absent;Concrete;3;V-chu-N-lai;Y;2000s\2006\报刊\人民日报\rmrb_2006_09.txt;Newspaper;Written;2000-2020;5;
1405;0,158290886;...“先干两天试试吧。”我们俩走出来，定武嘴里乱嘟噜：“试两天，[[[试出事故来]]]谁负责任？”;New;No;Yes;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1950s\1956\报刊\人民日报\rmrb_1956_10.txt;Newspaper;Written;1940-1960;2;
87;0,027650466;...洼一点的地方，开始打第一眼井。他们立定决心：那怕把地打穿也要[[[打出水来]]]。县委和公社党委的负责同志也鼓励他们说：“全县和全社的人民都在...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1960s\1960\报刊\人民日报\rmrb_1960_04.txt;Newspaper;Written;1960-1980;3;
910;0,947895545;...人从事农业就足以提供好一倍的营养标准。因此，越富的国家就越能[[[腾出人来]]]从事其他的活动——当医生、护士和牙科医生；当教师；当演员和表演...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1980s\1983\翻译作品\应用文\1983 周师铭_沈丙杰_沈伯根 经济增长理论.txt;Academic;Written;1980-2000;4;
72;0,564950859;...得来、留得住，育得出、带不走，从而实现“一花引得百花开，百花[[[捧出盛景来]]]”。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;2020s\2021\报刊\人民日报\rmrb_2021_03.txt;Newspaper;Written;2000-2020;5;
